4.676084126845498901e-01,4.635363273048773713e-01,8.195669441373407693e-01,1.033791531965635446e+00
6.444279054759606273e-01,4.635363273048773713e-01,7.434583287399944007e-01,1.101840659480546325e+00
8.212473982673713646e-01,4.635363273048773713e-01,6.198096295162003333e-01,1.117236255980332604e+00
9.980668910587822129e-01,4.635363273048773713e-01,4.474780452126780883e-01,1.082924035213340463e+00
1.174886383850192839e+00,4.635363273048773713e-01,2.308030481372473908e-01,1.006842509113271777e+00
1.351705876641603687e+00,4.635363273048773713e-01,-2.132917110685728090e-02,9.001986910158330524e-01
1.528525369433014536e+00,4.635363273048773713e-01,-2.971658030073620615e-01,7.753168080327150768e-01
1.705344862224425162e+00,4.635363273048773713e-01,-5.841238119415697039e-01,6.435989982681058486e-01
1.882164355015836010e+00,4.635363273048773713e-01,-8.707347409818073647e-01,5.140682110801599869e-01
2.058983847807247081e+00,4.635363273048773713e-01,-1.148111907264598663e+00,3.927566926131071945e-01
2.235803340598657485e+00,4.635363273048773713e-01,-1.410711949481957106e+00,2.829304971253514545e-01
2.412622833390068333e+00,4.635363273048773713e-01,-1.656362365408861503e+00,1.858950641296979178e-01
2.589442326181479181e+00,4.635363273048773713e-01,-1.885704845096024762e+00,1.019894496624424995e-01
2.766261818972890030e+00,4.635363273048773713e-01,-2.101311290862565517e+00,3.138510382878445526e-02
2.943081311764300434e+00,4.635363273048773713e-01,-2.306745178195055868e+00,-2.555762066832079071e-02
3.119900804555711282e+00,4.635363273048773713e-01,-2.505777859232806826e+00,-6.841738702847299791e-02
4.676084126845498901e-01,6.409215812940085577e-01,8.223428980159237511e-01,8.357597995374423938e-01
6.444279054759606273e-01,6.409215812940085577e-01,7.857657005815396056e-01,9.395397513726213568e-01
8.212473982673713646e-01,6.409215812940085577e-01,7.059566298512749416e-01,9.962346845617848778e-01
9.980668910587822129e-01,6.409215812940085577e-01,5.786283899271340569e-01,1.005808789901977196e+00
1.174886383850192839e+00,6.409215812940085577e-01,4.044143529720973795e-01,9.723453696814492453e-01
1.351705876641603687e+00,6.409215812940085577e-01,1.883707265836269684e-01,9.027468151194004697e-01
1.528525369433014536e+00,6.409215812940085577e-01,-6.118240903082261539e-02,8.051712919410367597e-01
1.705344862224425162e+00,6.409215812940085577e-01,-3.341797089934492870e-01,6.876535002230359517e-01
1.882164355015836010e+00,6.409215812940085577e-01,-6.203397678992434994e-01,5.572540026723520334e-01
